month,station,scount,ecount,total_s_e_counts
2022-05,W 27 St & 7 Ave,5319.0,5298.0,10617.0
2022-05,W 29 St & 9 Ave,5423.0,5428.0,10851.0
2022-05,W 30 St & 10 Ave,7576.0,7581.0,15157.0
2022-05,W 30 St & 8 Ave,3846.0,3847.0,7693.0
2022-05,W 31 St & 7 Ave,8661.0,8606.0,17267.0
2022-05,W 34 St & 11 Ave,5711.0,5701.0,11412.0
2022-05,W 34 St &\tHudson Blvd E,5241.0,5310.0,10551.0
2022-05,W 35 St & 8 Ave,2105.0,2047.0,4152.0
2022-05,W 35 St & 9 Ave,3606.0,3667.0,7273.0
2022-05,W 35 St & Dyer Ave,1678.0,1683.0,3361.0
2022-05,W 36 St & 7 Ave,3598.0,3527.0,7125.0
2022-05,W 36 St & 9 Ave,3549.0,3201.0,6750.0
2022-05,W 37 St & 10 Ave,4450.0,4496.0,8946.0
2022-05,W 37 St & 5 Ave,3881.0,3827.0,7708.0
2022-05,W 37 St & Broadway,948.0,625.0,1573.0
2022-05,W 39 St & 9 Ave,3267.0,3236.0,6503.0
2022-05,W 4 St & 7 Ave S,7038.0,7062.0,14100.0
2022-05,W 40 St & 5 Ave,3588.0,3391.0,6979.0
2022-05,W 41 St & 8 Ave,7513.0,7417.0,14930.0
2022-05,W 42 St & 6 Ave,6923.0,6782.0,13705.0
2022-05,W 42 St & 8 Ave,4334.0,4423.0,8757.0
2022-05,W 42 St & Dyer Ave,3756.0,3601.0,7357.0
2022-05,W 43 St & 10 Ave,6622.0,6605.0,13227.0
2022-05,W 44 St & 11 Ave,6362.0,6031.0,12393.0
2022-05,W 44 St & 5 Ave,5145.0,5260.0,10405.0
2022-05,W 45 St & 8 Ave,5739.0,5610.0,11349.0
2022-05,W 46 St & 11 Ave,3770.0,3740.0,7510.0
2022-05,W 47 St & 10 Ave,4918.0,4909.0,9827.0
2022-05,W 47 St & 6 Ave,2881.0,2925.0,5806.0
2022-05,W 48 St &  Rockefeller Plaza,2588.0,2468.0,5056.0
2022-05,W 49 St & 8 Ave,4106.0,4033.0,8139.0
2022-05,W 50 St & 10 Ave,4470.0,4003.0,8473.0
2022-05,W 50 St & 9 Ave,3364.0,3133.0,6497.0
2022-05,W 51 St & 6 Ave,4766.0,4811.0,9577.0
2022-05,W 51 St & Rockefeller Plaza,1756.0,1724.0,3480.0
2022-05,W 52 St & 11 Ave,3901.0,3921.0,7822.0
2022-05,W 52 St & 6 Ave,3558.0,3576.0,7134.0
2022-05,W 53 St & 10 Ave,3879.0,3942.0,7821.0
2022-05,W 54 St & 11 Ave,5488.0,5247.0,10735.0
2022-05,W 54 St & 9 Ave,4353.0,4358.0,8711.0
2022-05,W 55 St & 6 Ave,4203.0,4299.0,8502.0
2022-05,W 56 St & 10 Ave,3513.0,3401.0,6914.0
2022-05,W 56 St & 6 Ave,3541.0,3493.0,7034.0
2022-05,W 56 St & 8 Ave,3835.0,3231.0,7066.0
2022-05,W 59 St & 10 Ave,4750.0,4654.0,9404.0
2022-05,W 63 St & Broadway,5407.0,5274.0,10681.0
2022-05,W 64 St & Thelonious Monk Circle,4153.0,4182.0,8335.0
2022-05,W 67 St & Broadway,4773.0,4833.0,9606.0
2022-05,W 70 St & Amsterdam Ave,5378.0,5315.0,10693.0
2022-05,W 74 St & Columbus Ave,2863.0,2739.0,5602.0
2022-05,W 76 St & Columbus Ave,2873.0,2810.0,5683.0
2022-05,W 82 St & Central Park West,2855.0,2735.0,5590.0
2022-05,W 84 St & Broadway,3027.0,2833.0,5860.0
2022-05,W 84 St & Columbus Ave,3460.0,3486.0,6946.0
2022-05,W 87 St & Amsterdam Ave,2769.0,2727.0,5496.0
2022-05,W 87 St & West End Ave,2505.0,2442.0,4947.0
2022-05,W 89 St & Columbus Ave,4299.0,4168.0,8467.0
2022-05,W 90 St & Amsterdam Ave,2300.0,2285.0,4585.0
2022-05,W 92 St & Broadway,2753.0,2763.0,5516.0
2022-05,W 95 St & Broadway,4436.0,4441.0,8877.0
2022-05,W Broadway & Spring St,2584.0,2595.0,5179.0
2022-05,W Broadway & W Houston St,2629.0,2678.0,5307.0
2022-05,W Burnside Ave & University Ave,176.0,173.0,349.0
2022-05,W Fordham Rd & Loring Pl N,227.0,210.0,437.0
2022-05,W Mosholu Pkwy S & Sedgwick Ave,340.0,335.0,675.0
2022-05,W Tremont Ave & Grand Ave,178.0,180.0,358.0
2022-05,W Tremont Ave & Matthewson Rd,176.0,183.0,359.0
2022-05,W Tremont Ave & Montgomery Ave,217.0,203.0,420.0
2022-05,Wadsworth Ave & W 175 St,397.0,384.0,781.0
2022-05,Wadsworth Ave & W 179 St,694.0,639.0,1333.0
2022-05,Wales Ave & E 147 St,200.0,203.0,403.0
2022-05,Walker St & Baxter St,1937.0,2134.0,4071.0
2022-05,Walnut Ave & E 136 St,149.0,151.0,300.0
2022-05,Walton Ave & E 153 St,325.0,335.0,660.0
2022-05,Walton Ave & E 168 St,439.0,443.0,882.0
2022-05,Walton Ave & E 171 St,365.0,368.0,733.0
2022-05,Walton Ave & E 183 St,172.0,161.0,333.0
2022-05,Wards Meadow Comfort Station,1712.0,1713.0,3425.0
2022-05,Warren St & Court St,1195.0,1235.0,2430.0
2022-05,Warren St & Smith St,1534.0,1578.0,3112.0
2022-05,Warren St & W Broadway,2676.0,2769.0,5445.0
2022-05,Washington Ave & E 163 St,699.0,722.0,1421.0
2022-05,Washington Ave & E 167 St,543.0,554.0,1097.0
2022-05,Washington Ave & E 174 St,165.0,164.0,329.0
2022-05,Washington Ave & Greene Ave,1592.0,1600.0,3192.0
2022-05,Washington Ave & Park Ave,1827.0,1896.0,3723.0
2022-05,Washington Park,1838.0,1868.0,3706.0
2022-05,Washington Pl & 6 Ave,4372.0,4373.0,8745.0
2022-05,Washington Pl & Broadway,4067.0,4087.0,8154.0
2022-05,Washington Square E,4676.0,4652.0,9328.0
2022-05,Washington St & Barrow St,2578.0,2644.0,5222.0
2022-05,Washington St & Gansevoort St,7044.0,7005.0,14049.0
2022-05,Washington St & Laight St,1885.0,1864.0,3749.0
2022-05,Water St &  Fletcher St,2919.0,3023.0,5942.0
2022-05,Water St & Gouverneur Ln,2118.0,2148.0,4266.0
2022-05,Water St & Main St,2503.0,2492.0,4995.0
2022-05,Waterbury St & Stagg St,887.0,910.0,1797.0
2022-05,Waterloo Pl & Crotona Park East,167.0,168.0,335.0
2022-05,Watts St & Greenwich St,2439.0,2424.0,4863.0
2022-05,Webb Ave & W 190 St,135.0,121.0,256.0
2022-05,Webster Ave & E 166 St,310.0,320.0,630.0
2022-05,Webster Ave & Ford St,146.0,142.0,288.0
2022-05,Weeks Ave & E 175 St,204.0,199.0,403.0
2022-05,West Broadway & Watts St,2238.0,2377.0,4615.0
2022-05,West Drive & Prospect Park West,4803.0,4886.0,9689.0
2022-05,West End Ave & W 107 St,1435.0,1352.0,2787.0
2022-05,West End Ave & W 60 St,6296.0,6322.0,12618.0
2022-05,West End Ave & W 78 St,2105.0,2033.0,4138.0
2022-05,West End Ave & W 94 St,533.0,521.0,1054.0
2022-05,West St & Chambers St,13445.0,13433.0,26878.0
2022-05,West St & Liberty St,8986.0,9015.0,18001.0
2022-05,West Thames St,4241.0,4326.0,8567.0
2022-05,Westchester Ave & E 156 St,320.0,320.0,640.0
2022-05,Westchester Ave & Jackson Ave,294.0,299.0,593.0
2022-05,Westchester Ave & Longwood Ave,300.0,271.0,571.0
2022-05,Westchester Ave & Southern Blvd,404.0,394.0,798.0
2022-05,White St & Johnson Ave,429.0,413.0,842.0
2022-05,White St & Moore St,947.0,970.0,1917.0
2022-05,Whitehall St & Bridge St,447.0,508.0,955.0
2022-05,Wilkins Ave & Crotona Park E,189.0,187.0,376.0
2022-05,William St & Pine St,2830.0,2843.0,5673.0
2022-05,Willis Ave & Bruckner Blvd,352.0,354.0,706.0
2022-05,Willis Ave & E 137 St,561.0,573.0,1134.0
2022-05,Willis Ave & E 141 St,454.0,445.0,899.0
2022-05,Willis Ave & E 143 St,354.0,352.0,706.0
2022-05,Willoughby Ave & Hall St,2455.0,2457.0,4912.0
2022-05,Willoughby Ave & Myrtle Ave,1342.0,1355.0,2697.0
2022-05,Willoughby Ave & Onderdonk Ave,553.0,539.0,1092.0
2022-05,Willoughby Ave & Tompkins Ave,1538.0,1564.0,3102.0
2022-05,Willoughby Ave & Walworth St,1336.0,1348.0,2684.0
2022-05,Willoughby Ave & Wyckoff Ave,1181.0,1198.0,2379.0
2022-05,Willoughby St & Ashland Pl,669.0,678.0,1347.0
2022-05,Willoughby St & Fleet St,2391.0,2429.0,4820.0
2022-05,Willow Ave & E 133 St,205.0,205.0,410.0
2022-05,Wilson Ave & Moffat St,359.0,371.0,730.0
2022-05,Wilson Ave & Troutman St,1399.0,1403.0,2802.0
2022-05,Windsor Pl & 8 Ave,563.0,570.0,1133.0
2022-05,Windsor Pl & Howard Pl,909.0,856.0,1765.0
2022-05,Withers St & Kingsland Ave,616.0,625.0,1241.0
2022-05,Wolcott St & Dwight St,216.0,248.0,464.0
2022-05,Woodward Ave & Harman St,486.0,468.0,954.0
2022-05,Wyckoff Av & Jefferson St,1311.0,1315.0,2626.0
2022-05,Wyckoff Av & Stanhope St,1458.0,1496.0,2954.0
2022-05,Wyckoff Ave & Gates Ave,1525.0,1507.0,3032.0
2022-05,Wyckoff St & Nevins St,1097.0,1098.0,2195.0
2022-05,Wythe Ave & Metropolitan Ave,6748.0,6729.0,13477.0
2022-05,Yankee Ferry Terminal,1238.0,1257.0,2495.0
2022-06,1 Ave & E 110 St,2361.0,2372.0,4733.0
2022-06,1 Ave & E 16 St,6929.0,6931.0,13860.0
2022-06,1 Ave & E 18 St,7968.0,8004.0,15972.0
2022-06,1 Ave & E 30 St,4728.0,4716.0,9444.0
2022-06,1 Ave & E 39 St,6279.0,6312.0,12591.0
2022-06,1 Ave & E 44 St,3864.0,3911.0,7775.0
2022-06,1 Ave & E 6 St,6715.0,6735.0,13450.0
2022-06,1 Ave & E 62 St,7895.0,7910.0,15805.0
2022-06,1 Ave & E 68 St,11145.0,11197.0,22342.0
2022-06,1 Ave & E 78 St,6448.0,6524.0,12972.0
2022-06,1 Ave & E 94 St,2382.0,2402.0,4784.0
2022-06,1 Pl & Clinton St,1674.0,1668.0,3342.0
2022-06,1 St & 6 Ave,1513.0,1513.0,3026.0
2022-06,10 Ave & W 14 St,9983.0,10006.0,19989.0
2022-06,10 Ave & W 202 St,150.0,163.0,313.0
2022-06,10 Ave & W 204 St,131.0,130.0,261.0
2022-06,10 Ave & W 207 St,361.0,383.0,744.0
2022-06,10 Ave & W 215 St,163.0,168.0,331.0
2022-06,10 Ave & W 28 St,6641.0,6709.0,13350.0
2022-06,10 St & 2 Ave,595.0,598.0,1193.0
2022-06,10 St & 5 Ave,1319.0,1312.0,2631.0
2022-06,10 St & 7 Ave,2677.0,2665.0,5342.0
2022-06,11 Ave & Prospect Ave,987.0,978.0,1965.0
2022-06,11 Ave & W 27 St,7204.0,7257.0,14461.0
2022-06,11 Ave & W 41 St,9937.0,9934.0,19871.0
2022-06,11 Ave & W 59 St,5450.0,5430.0,10880.0
2022-06,11 St & 43 Ave,677.0,711.0,1388.0
2022-06,12 Ave & 36 St,346.0,365.0,711.0
2022-06,12 Ave & W 125 St,3225.0,3208.0,6433.0
2022-06,12 Ave & W 40 St,12196.0,12303.0,24499.0
2022-06,12 St & 4 Ave,1162.0,1174.0,2336.0
2022-06,14 St & 5 Ave,1790.0,1805.0,3595.0
2022-06,14 St & 7 Ave,2017.0,2001.0,4018.0
2022-06,16th St & 4th Ave,621.0,631.0,1252.0
2022-06,17 St & 5 Ave,1251.0,1256.0,2507.0
2022-06,18 St & 27 Ave,940.0,949.0,1889.0
2022-06,19 St & 24 Ave,1165.0,1168.0,2333.0
2022-06,19 St & 8 Ave,267.0,246.0,513.0
2022-06,2 Av & 37 St,125.0,142.0,267.0
2022-06,2 Ave & 32 St,158.0,163.0,321.0
2022-06,2 Ave & 36 St,412.0,450.0,862.0
2022-06,2 Ave & E 104 St,1705.0,1695.0,3400.0
2022-06,2 Ave & E 122 St,957.0,986.0,1943.0
2022-06,2 Ave & E 125 St,1127.0,1125.0,2252.0
2022-06,2 Ave & E 29 St,7824.0,7516.0,15340.0
2022-06,2 Ave & E 31 St,6216.0,6250.0,12466.0
2022-06,2 Ave & E 55 St,2790.0,2740.0,5530.0
2022-06,2 Ave & E 72 St,6611.0,6614.0,13225.0
2022-06,2 Ave & E 96 St,4024.0,4070.0,8094.0
2022-06,2 Ave & E 99 St,1555.0,1545.0,3100.0
2022-06,20 Ave & 21 St,241.0,237.0,478.0
2022-06,20 Ave & 31 St,236.0,232.0,468.0
2022-06,20 Ave & 38 St,689.0,695.0,1384.0
2022-06,20 Ave & 42 St,245.0,255.0,500.0
2022-06,20 Ave & 48 St,172.0,171.0,343.0
2022-06,20 Ave & Shore Blvd,194.0,191.0,385.0
2022-06,21 Ave & 80 St,176.0,170.0,346.0
2022-06,21 Ave & Crescent St,771.0,768.0,1539.0
2022-06,21 Ave & Shore Blvd,369.0,377.0,746.0
2022-06,21 St & 21 Ave,593.0,594.0,1187.0
2022-06,21 St & 23 Ave,484.0,486.0,970.0
2022-06,21 St & 31 Dr,1033.0,1042.0,2075.0
2022-06,21 St & 36 Ave,539.0,518.0,1057.0
2022-06,21 St & 38 Ave,408.0,393.0,801.0
2022-06,21 St & 4 Ave,878.0,886.0,1764.0
2022-06,21 St & 43 Ave,781.0,788.0,1569.0
2022-06,21 St & Hoyt Ave S,1561.0,1556.0,3117.0
2022-06,21 St & Queens Plaza North,1489.0,1472.0,2961.0
2022-06,23 Ave & 27 St,691.0,699.0,1390.0
2022-06,23 Rd & 31 St,261.0,258.0,519.0
2022-06,23 St & 3 Ave,101.0,119.0,220.0
2022-06,24 Ave & 26 St,771.0,788.0,1559.0
2022-06,24 Ave & 29 St,768.0,758.0,1526.0
2022-06,24 St & 38 Ave,773.0,783.0,1556.0
2022-06,24 St & 41 Ave,896.0,919.0,1815.0
2022-06,24 St & 5 Ave,726.0,741.0,1467.0
2022-06,25 Ave & 41 St,786.0,786.0,1572.0
2022-06,27 Ave & 3 St,395.0,401.0,796.0
2022-06,27 Ave & 9 St,716.0,715.0,1431.0
2022-06,27 St & Hunter St,2068.0,2096.0,4164.0
2022-06,28 Ave & 35 St,904.0,912.0,1816.0
2022-06,28 Ave & 44 St,626.0,568.0,1194.0
2022-06,28 St & 36 Ave,797.0,786.0,1583.0
2022-06,28 St & 41 Ave,1685.0,1694.0,3379.0
2022-06,29 St & 5 Ave,203.0,209.0,412.0
2022-06,3 Ave & 14 St,649.0,647.0,1296.0
2022-06,3 Ave & 17 St,211.0,213.0,424.0
2022-06,3 Ave & Carroll St,687.0,683.0,1370.0
2022-06,3 Ave & E 100 St,1104.0,1083.0,2187.0
2022-06,3 Ave & E 112 St,908.0,926.0,1834.0
2022-06,3 Ave & E 163 St,611.0,586.0,1197.0
2022-06,3 Ave & E 169 St,1003.0,1017.0,2020.0
2022-06,3 Ave & E 170 St,981.0,994.0,1975.0
2022-06,3 Ave & E 172 St,516.0,536.0,1052.0
2022-06,3 Ave & E 174 St,421.0,467.0,888.0
2022-06,3 Ave & E 62 St,3276.0,3273.0,6549.0
2022-06,3 Ave & E 71 St,2096.0,2073.0,4169.0
2022-06,3 Ave & E 72 St,2290.0,2075.0,4365.0
2022-06,3 Ave & Franklin Ave,423.0,433.0,856.0
2022-06,3 Ave & Schermerhorn St,2207.0,2208.0,4415.0
2022-06,3 Ave & Wakeman Pl,220.0,233.0,453.0
2022-06,3 St & 3 Ave,1399.0,1416.0,2815.0
2022-06,3 St & 7 Ave,2810.0,2812.0,5622.0
2022-06,3 St & Hoyt St,768.0,838.0,1606.0
2022-06,3 St & Prospect Park West,3759.0,3770.0,7529.0
2022-06,30 Ave & 12 St,465.0,456.0,921.0
2022-06,30 Ave & 21 St,696.0,710.0,1406.0
2022-06,30 Ave & 41 St,846.0,858.0,1704.0
2022-06,30 Ave & 47 St,506.0,496.0,1002.0
2022-06,30 St & 4 Ave,457.0,482.0,939.0
2022-06,31 Ave & 14 St,740.0,753.0,1493.0
2022-06,31 Ave & 30 St,1128.0,1133.0,2261.0
2022-06,31 Ave & 34 St,1653.0,1668.0,3321.0
2022-06,31 Ave & 57 St,311.0,311.0,622.0
2022-06,31 Ave & 61 St,274.0,278.0,552.0
2022-06,31 Ave & Crescent St,1437.0,1435.0,2872.0
2022-06,31 Ave & Steinway St,1274.0,1355.0,2629.0
2022-06,31 Pl & Hunters Point Ave,22.0,25.0,47.0
2022-06,31 Rd & 21 St,449.0,446.0,895.0
2022-06,31 St & 21 Ave,642.0,643.0,1285.0
2022-06,31 St & 23 Ave,2124.0,2130.0,4254.0
2022-06,31 St & Astoria Blvd,965.0,984.0,1949.0
2022-06,31 St & Broadway,2181.0,2184.0,4365.0
2022-06,31 St & Ditmars Blvd,1179.0,1204.0,2383.0
2022-06,31 St & Hoyt Ave N,1013.0,1029.0,2042.0
2022-06,31 St & Newtown Ave,2246.0,2249.0,4495.0
2022-06,31 St & Northern Blvd,943.0,942.0,1885.0
2022-06,31 St & Thomson Ave,856.0,819.0,1675.0
2022-06,33 St & 47 Ave,112.0,112.0,224.0
2022-06,34 Ave & 13 St,389.0,387.0,776.0
2022-06,34 Ave & 21 St,568.0,577.0,1145.0
2022-06,34 Ave & 31 St,732.0,727.0,1459.0
2022-06,34 Ave & 38 St,1351.0,1368.0,2719.0
2022-06,34 Ave & 45 St,386.0,381.0,767.0
2022-06,34 Ave & 48 St,556.0,557.0,1113.0
2022-06,34 St & 35 Ave,984.0,986.0,1970.0
2022-06,34 St & 38 Ave,568.0,548.0,1116.0
2022-06,34 St & 4 Ave,378.0,388.0,766.0
2022-06,34 St & 48 Ave,2.0,2.0,4.0
2022-06,34 St & 5 Ave,214.0,210.0,424.0
2022-06,34th Ave & Vernon Blvd,1022.0,1040.0,2062.0
2022-06,35 Ave & 10 St,788.0,795.0,1583.0
2022-06,35 Ave & 37 St,952.0,980.0,1932.0
2022-06,35 St & 21 Ave,385.0,394.0,779.0
2022-06,35 St & 23 Ave,584.0,604.0,1188.0
2022-06,35 St & 30 Ave,1305.0,1282.0,2587.0
2022-06,35 St & 34 Ave,735.0,679.0,1414.0
2022-06,35 St & Broadway,1216.0,1219.0,2435.0
2022-06,36 Ave & 10 St,984.0,1003.0,1987.0
2022-06,36 Ave & 31 St,1403.0,1381.0,2784.0
2022-06,36 St & 3 Ave,774.0,778.0,1552.0
2022-06,36 St & 4 Ave,891.0,888.0,1779.0
2022-06,36 St & 47 Ave,3.0,5.0,8.0
2022-06,36 St & Ditmars Blvd,778.0,797.0,1575.0
2022-06,36 St & Hunters Point Ave,7.0,13.0,20.0
2022-06,36 St & Queens Blvd,28.0,28.0,56.0
2022-06,37 Ave & 35 St,487.0,485.0,972.0
2022-06,37 St & 24 Ave,477.0,480.0,957.0
2022-06,38 Ave & 29 St,789.0,780.0,1569.0
2022-06,38 St & 30 Ave,1830.0,1604.0,3434.0
2022-06,38 St & Northern Blvd,405.0,408.0,813.0
2022-06,39 St & 2 Ave,210.0,235.0,445.0
2022-06,4 Ave & 17 St,665.0,665.0,1330.0
2022-06,4 Ave & 26 St,489.0,515.0,1004.0
2022-06,4 Ave & 3 St,1372.0,1382.0,2754.0
2022-06,4 Ave & 9 St,2013.0,2008.0,4021.0
2022-06,4 Ave & E 12 St,5592.0,5672.0,11264.0
2022-06,4 Ave & Shore Road Dr,375.0,381.0,756.0
2022-06,40 Ave & 9 St,555.0,563.0,1118.0
2022-06,40 Ave & Crescent St,813.0,821.0,1634.0
2022-06,41 St & 3 Ave,52.0,50.0,102.0
2022-06,41 St & 4 Ave,395.0,409.0,804.0
2022-06,42 St & 1 Ave,177.0,209.0,386.0
2022-06,43 St & 23 Ave,203.0,206.0,409.0
2022-06,43 St & 35 Ave,521.0,513.0,1034.0
2022-06,43 St & 37 Ave,884.0,886.0,1770.0
2022-06,43 St & Broadway,713.0,705.0,1418.0
2022-06,44 Dr & Jackson Ave,2831.0,2895.0,5726.0
2022-06,44 St & 2 Ave,105.0,129.0,234.0
2022-06,44 St & 3 Ave,125.0,138.0,263.0
2022-06,44 St & 6 Ave,355.0,299.0,654.0
2022-06,45 Ave & 21 St,1971.0,2007.0,3978.0
2022-06,45 Rd & 11 St,1428.0,1434.0,2862.0
2022-06,45 St & 4 Ave,537.0,536.0,1073.0
2022-06,46 Ave & 5 St,3431.0,3441.0,6872.0
2022-06,46 St & 25 Ave,407.0,326.0,733.0
2022-06,46 St & 28 Ave,376.0,370.0,746.0
2022-06,46 St & 30 Rd,363.0,367.0,730.0
2022-06,46 St & 6 Ave,204.0,209.0,413.0
2022-06,46 St & 7 Ave,312.0,293.0,605.0
2022-06,47 Ave & 31 St,708.0,689.0,1397.0
2022-06,47 Ave & Skillman Ave,261.0,246.0,507.0
2022-06,47 St & 3 Ave,93.0,96.0,189.0
2022-06,48 Ave & 31 St,639.0,655.0,1294.0
2022-06,48 Ave & 5 St,1017.0,1029.0,2046.0
2022-06,48 St & 2 Ave,89.0,104.0,193.0
2022-06,48 St & 37 Ave,821.0,817.0,1638.0
2022-06,48 St & 5 Ave,295.0,300.0,595.0
2022-06,48 St & Broadway,816.0,811.0,1627.0
2022-06,49 Ave & 21 St,914.0,929.0,1843.0
2022-06,49 St & 25 Ave,160.0,149.0,309.0
2022-06,49 St & 31 Ave,406.0,414.0,820.0
2022-06,5 Av & W 139 St,891.0,890.0,1781.0
2022-06,5 Ave & 3 St,2920.0,2907.0,5827.0
2022-06,5 Ave & 37 St,369.0,366.0,735.0
2022-06,5 Ave & 41 St,805.0,811.0,1616.0
2022-06,5 Ave & 66 St,283.0,282.0,565.0
2022-06,5 Ave & E 103 St,3764.0,3817.0,7581.0
2022-06,5 Ave & E 135 St,656.0,660.0,1316.0
2022-06,5 Ave & E 29 St,7817.0,7867.0,15684.0
2022-06,5 Ave & E 63 St,2706.0,2677.0,5383.0
2022-06,5 Ave & E 72 St,6485.0,6483.0,12968.0
2022-06,5 Ave & E 78 St,4036.0,3945.0,7981.0
2022-06,5 Ave & E 87 St,6556.0,6545.0,13101.0
2022-06,5 Ave & E 93 St,4358.0,4352.0,8710.0
2022-06,5 Ave & W 126 St,1330.0,1346.0,2676.0
2022-06,5 Ave & W 131 St,1139.0,1162.0,2301.0
2022-06,5 St & 51 Ave,600.0,599.0,1199.0
2022-06,5 St & 6 Ave,1090.0,1098.0,2188.0
2022-06,5 St & Market St,960.0,1084.0,2044.0
2022-06,50 St & 30 Ave,403.0,405.0,808.0
2022-06,50 St & 7 Ave,292.0,284.0,576.0
2022-06,50 St & Northern Blvd,393.0,400.0,793.0
2022-06,51 St & Hobart St,402.0,405.0,807.0
2022-06,52 St & 1 Ave,106.0,121.0,227.0
2022-06,52 St & 6 Ave,146.0,139.0,285.0
2022-06,53 St & 2 Ave,425.0,433.0,858.0
2022-06,53 St & 4 Ave,770.0,764.0,1534.0
2022-06,53 St & 5 Ave,237.0,236.0,473.0
2022-06,55 St & 5 Ave,133.0,133.0,266.0
2022-06,55 St & 7 Ave,231.0,234.0,465.0
2022-06,57 St & 1 Ave,220.0,246.0,466.0
2022-06,57 St & 4 Ave,260.0,276.0,536.0
2022-06,58 St & 2 Ave,183.0,192.0,375.0
2022-06,58 St & 32 Ave,257.0,258.0,515.0
2022-06,58 St & Pier 4,382.0,406.0,788.0
2022-06,59 St & 4 Ave,343.0,348.0,691.0
2022-06,59 St & 5 Ave,187.0,201.0,388.0
2022-06,6 Ave & 12 St,1654.0,1675.0,3329.0
2022-06,6 Ave & 21 St,1651.0,1654.0,3305.0
2022-06,6 Ave & 55 St,101.0,103.0,204.0
2022-06,6 Ave & 60 St,178.0,199.0,377.0
2022-06,6 Ave & 9 St,2474.0,2475.0,4949.0
2022-06,6 Ave & Broome St,5739.0,5738.0,11477.0
2022-06,6 Ave & Canal St,2962.0,2931.0,5893.0
2022-06,6 Ave & W 33 St,11955.0,11597.0,23552.0
2022-06,6 Ave & W 34 St,10896.0,10741.0,21637.0
2022-06,6 Ave & W 45 St,6473.0,6469.0,12942.0
2022-06,6 Ave & Walker St,3088.0,3089.0,6177.0
2022-06,6 St & 7 Ave,2078.0,2091.0,4169.0
2022-06,62 St & 4 Ave,138.0,144.0,282.0
2022-06,62 St & Northern Blvd,932.0,908.0,1840.0
2022-06,63 St & 5 Ave,90.0,90.0,180.0
2022-06,64 St & 3 Ave,55.0,74.0,129.0
2022-06,65 St & 2 Ave,54.0,61.0,115.0
2022-06,67 St & Erik Pl,267.0,268.0,535.0
2022-06,67 St & Ridge Blvd,114.0,105.0,219.0
2022-06,7 Ave & 17 St,750.0,759.0,1509.0
2022-06,7 Ave & 20 St,628.0,624.0,1252.0
2022-06,7 Ave & 22 St,372.0,350.0,722.0
2022-06,7 Ave & 40 St,314.0,273.0,587.0
2022-06,7 Ave & 41 St,620.0,544.0,1164.0
2022-06,7 Ave & Central Park South,8565.0,8265.0,16830.0
2022-06,7 Ave & Park Pl,4022.0,4066.0,8088.0
2022-06,7 Ave S & Bleecker St,6213.0,6301.0,12514.0
2022-06,7 St & 3 Ave,901.0,910.0,1811.0
2022-06,7 St & 5 Ave,1578.0,1568.0,3146.0
2022-06,76 St & 21 Ave,264.0,248.0,512.0
2022-06,8 Ave & W 16 St,3172.0,3184.0,6356.0
2022-06,8 Ave & W 24 St,2305.0,2318.0,4623.0
2022-06,8 Ave & W 27 St,4603.0,4488.0,9091.0
2022-06,8 Ave & W 31 St,7559.0,7561.0,15120.0
2022-06,8 Ave & W 33 St,9099.0,9032.0,18131.0
2022-06,8 Ave & W 38 St,8251.0,8260.0,16511.0
2022-06,8 Ave & W 49 St,7701.0,7351.0,15052.0
2022-06,8 Ave & W 52 St,5907.0,5957.0,11864.0
2022-06,8 St & Astoria Blvd,909.0,917.0,1826.0
2022-06,9 Ave & W 18 St,6649.0,6698.0,13347.0
2022-06,9 Ave & W 206 St,82.0,85.0,167.0
2022-06,9 Ave & W 219 St,42.0,42.0,84.0
2022-06,9 Ave & W 22 St,9499.0,9567.0,19066.0
2022-06,9 Ave & W 45 St,7278.0,7241.0,14519.0
2022-06,9 St & 44 Rd,876.0,875.0,1751.0
2022-06,Academy St & Nagle Ave,258.0,262.0,520.0
2022-06,Adam Clayton Powell Blvd & W 115 St,1571.0,1585.0,3156.0
2022-06,Adam Clayton Powell Blvd & W 118 St,1961.0,1999.0,3960.0
2022-06,Adam Clayton Powell Blvd & W 123 St,1981.0,2001.0,3982.0
2022-06,Adam Clayton Powell Blvd & W 126 St,3037.0,3052.0,6089.0
2022-06,Adam Clayton Powell Blvd & W 130 St,1113.0,1105.0,2218.0
2022-06,Adam Clayton Powell Blvd & W 132 St,1320.0,1335.0,2655.0
2022-06,Adam Clayton Powell Blvd & W 138 St,1882.0,1884.0,3766.0
2022-06,Adam Clayton Powell Blvd & W 141 St,1093.0,1085.0,2178.0
2022-06,Adam Clayton Powell Blvd & W 151 St,871.0,870.0,1741.0
2022-06,Adams St & Prospect St,1323.0,1330.0,2653.0
2022-06,Adelphi St & Myrtle Ave,2895.0,2904.0,5799.0
2022-06,Albany Ave & Fulton St,1017.0,998.0,2015.0
2022-06,Albany St & Greenwich St,3820.0,3850.0,7670.0
2022-06,Albemarle Rd & McDonald Ave,323.0,324.0,647.0
2022-06,Alexander Ave & E 134 St,389.0,356.0,745.0
2022-06,Allen St & Hester St,5517.0,5560.0,11077.0
2022-06,Allen St & Rivington St,6535.0,6569.0,13104.0
2022-06,Allen St & Stanton St,6384.0,6404.0,12788.0
2022-06,Amsterdam Ave & W 119 St,1306.0,1329.0,2635.0
